1,Item,Page 17-18,Categories,Product Type,Name,Style,Display Name,Feature,Filter Tag,Short Description,Group Components,Long Description,CTN,Shipping Weight (LB),Product Dimension (Inch),Material,Material %1,Material %2,Size,Reference Image,Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Summary
8099,CM-FC641BL,938,Home Office,Office Chair,SARGAS,Contemporary,,,,"Office Chair, Blue",,"Furniture of America SARGAS Contemporary Office Chair, Blue",1,36,"23 1/4""L X 24 5/8""W X 41""H (Up To 44 7/8""H) (Seat Ht: 19 1/4""(Up To 23 1/8""),  Seat Dp: 19 5/8"")",,,,0,CM-FC641BL.jpg,Blue,Contemporary Style,Height Adjustable Headrest,Mesh Back & Cushion Seat,Adjustable Height,Blue,,,,,,
8100,CM-FC641GR,938,Home Office,Office Chair,SARGAS,Contemporary,,,,"Office Chair, Green",,"Furniture of America SARGAS Contemporary Office Chair, Green",1,36,"23 1/4""L X 24 5/8""W X 41""H (Up To 44 7/8""H) (Seat Ht: 19 1/4""(Up To 23 1/8""),  Seat Dp: 19 5/8"")",,,,0,CM-FC641GR.jpg,Green,Contemporary Style,Height Adjustable Headrest,Mesh Back & Cushion Seat,Adjustable Height,Green,,,,,,
8101,CM-FC646BK,938,Home Office,Office Chair,NOELY,Contemporary,,,,"Office Chair, Black",,"Furniture of America NOELY Contemporary Office Chair, Black",1,26.2,"22 3/4""L X 23 1/2""W X 48 1/2""H (Up To 54""H) (Seat Ht: 29""Up To 35"", Seat Dp: 19"")",,,,0,CM-FC646BK.jpg,Black,Contemporary Style,Armrests,Mesh Back & Cushion Seat,Adjustable Height,Chrome Circle Leg Rest,Black,,,,,
8102,CM-FC646WH,938,Home Office,Office Chair,NOELY,Contemporary,,,,"Office Chair, White",,"Furniture of America NOELY Contemporary Office Chair, White",1,26.2,"22 3/4""L X 23 1/2""W X 48 1/2""H (Up To 54""H) (Seat Ht: 29""Up To 35"", Seat Dp: 19"")",,,,0,CM-FC646WH.jpg,White,Contemporary Style,Armrests,Mesh Back & Cushion Seat,Adjustable Height,Chrome Circle Leg Rest,White,,,,,
8103,CM-FC635BL,939,Home Office,Office Chair,CROFTER,Contemporary,,,,"Office Chair, Blue",,"Furniture of America CROFTER Contemporary Office Chair, Blue",1,23.7,"23 3/4""L X 24""W X 35 1/2""H (Up to 39 1/2""H)","Fabric, Metal",100% Polyester,,0,CM-FC635GY-BL.jpg,Blue,Swivel Bar Stool w/ Armrests,Fabric Seat,Height Adjustable,Available in 6 Colors,,,,,,,Update your office area with this sleek height adjustable offi ce chair. It's unique design offers a contemporary feel while the fabric seating offers exceptional comfort. - -
8104,CM-FC635GR,939,Home Office,Office Chair,CROFTER,Contemporary,,,,"Office Chair, Green",,"Furniture of America CROFTER Contemporary Office Chair, Green",1,23.7,"23 3/4""L X 24""W X 35 1/2""H (Up to 39 1/2""H)","Fabric, Metal",100% Polyester,,0,CM-FC635GR-PR.jpg,Green,Swivel Bar Stool w/ Armrests,Fabric Seat,Height Adjustable,Available in 6 Colors,,,,,,,Update your office area with this sleek height adjustable offi ce chair. It's unique design offers a contemporary feel while the fabric seating offers exceptional comfort. - -
8105,CM-FC635GY,939,Home Office,Office Chair,CROFTER,Contemporary,,,,"Office Chair, Gray",,"Furniture of America CROFTER Contemporary Office Chair, Gray",1,23.7,"23 3/4""L X 24""W X 35 1/2""H (Up to 39 1/2""H)","Fabric, Metal",100% Polyester,,0,CM-FC635GY-BL.jpg,Gray,Swivel Bar Stool w/ Armrests,Fabric Seat,Height Adjustable,Available in 6 Colors,,,,,,,Update your office area with this sleek height adjustable offi ce chair. It's unique design offers a contemporary feel while the fabric seating offers exceptional comfort. - -
8106,CM-FC635OR,939,Home Office,Office Chair,CROFTER,Contemporary,,,,"Office Chair, Orange",,"Furniture of America CROFTER Contemporary Office Chair, Orange",1,23.7,"23 3/4""L X 24""W X 35 1/2""H (Up to 39 1/2""H)","Fabric, Metal",100% Polyester,,0,CM-FC635OR-RD.jpg,Orange,Swivel Bar Stool w/ Armrests,Fabric Seat,Height Adjustable,Available in 6 Colors,,,,,,,Update your office area with this sleek height adjustable offi ce chair. It's unique design offers a contemporary feel while the fabric seating offers exceptional comfort. - -
8107,CM-FC635PR,939,Home Office,Office Chair,CROFTER,Contemporary,,,,"Office Chair, Purple",,"Furniture of America CROFTER Contemporary Office Chair, Purple",1,23.7,"23 3/4""L X 24""W X 35 1/2""H (Up to 39 1/2""H)","Fabric, Metal",100% Polyester,,0,CM-FC635GR-PR.jpg,Purple,Swivel Bar Stool w/ Armrests,Fabric Seat,Height Adjustable,Available in 6 Colors,,,,,,,Update your office area with this sleek height adjustable offi ce chair. It's unique design offers a contemporary feel while the fabric seating offers exceptional comfort. - -
8108,CM-FC635RD,939,Home Office,Office Chair,CROFTER,Contemporary,,,,"Office Chair, Red",,"Furniture of America CROFTER Contemporary Office Chair, Red",1,23.7,"23 3/4""L X 24""W X 35 1/2""H (Up to 39 1/2""H)","Fabric, Metal",100% Polyester,,0,CM-FC635OR-RD.jpg,Red,Swivel Bar Stool w/ Armrests,Fabric Seat,Height Adjustable,Available in 6 Colors,,,,,,,Update your office area with this sleek height adjustable offi ce chair. It's unique design offers a contemporary feel while the fabric seating offers exceptional comfort. - -
8109,CM-FC642GY,939,Home Office,Office Chair,LISETTE,Contemporary,,,,"Office Chair, Gray",,"Furniture of America LISETTE Contemporary Office Chair, Gray",1,36,"26 3/4""L X 22""W X 37 1/2""H (Up to 40 1/2""H) (Seat Ht: 19 1/2"" - 22 1/2"", Seat Dp: 19"")",,,,0,CM-FC642GY.jpg,Gray,Contemporary Style,Wingback Chair,Sturdy Legs w/ Casters,Adjustable Height,Linen-like Fabric,Gray,,,,,
8110,CM-FC642IV,939,Home Office,Office Chair,LISETTE,Contemporary,,,,"Office Chair, Ivory",,"Furniture of America LISETTE Contemporary Office Chair, Ivory",1,36,"26 3/4""L X 22""W X 37 1/2""H (Up to 40 1/2""H) (Seat Ht: 19 1/2"" - 22 1/2"", Seat Dp: 19"")",,,,0,CM-FC642IV.jpg,Ivory,Contemporary Style,Wingback Chair,Sturdy Legs w/ Casters,Adjustable Height,Linen-like Fabric,Black,,,,,
8111,CM-FC645BK,939,Home Office,Office Chair,KIERA,Contemporary,,,,"Office Chair, Black",,"Furniture of America KIERA Contemporary Office Chair, Black",1,33,"24 3/4""L X 28""W X 38 1/2""H (Up to 41 1/4""H) (Seat Ht: 19"" - 22"", Seat Dp: 20 1/2"")",,,,0,CM-FC645BK.jpg,Black,Contemporary Style,Height-adjustable Barrel Chair,Chrome Legs w/ Casters,Button Tufting,Padded Flannelette,Black,,,,,
8112,CM-FC645GY,939,Home Office,Office Chair,KIERA,Contemporary,,,,"Office Chair, Gray",,"Furniture of America KIERA Contemporary Office Chair, Gray",1,33,"24 3/4""L X 28""W X 38 1/2""H (Up to 41 1/4""H) (Seat Ht: 19"" - 22"", Seat Dp: 20 1/2"")",,,,0,CM-FC645GY.jpg,Gray,Contemporary Style,Height-adjustable Barrel Chair,Chrome Legs w/ Casters,Button Tufting,Padded Flannelette,Gray,,,,,
8113,CM-FC612,940,Home Office,Office Chair,Argon,Contemporary,,,,Ht. Adjustable Office Chair,,Furniture of America Argon Contemporary Ht. Adjustable Office Chair,1,38,"29 1/2""L X 26 3/4""W X 44 3/4""H (Up to 48 1/4""H), (Seat Ht: 20"" - 23 1/4"", Seat Dp: 19 3/4"")",,,,0,CM-FC612.jpg,"Black, Silver, Red",Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,"Black, Silver & Red Accents",Padded Armrests,Sturdy Wheel Legs,,,,,,This office chair is stylish and perfect for a gaming environment. Black leatherette with silver and red accents help bring out that intimidating look. - -
8114,CM-FC612BL,940,Home Office,Office Chair,Argon,Contemporary,,,,Ht. Adjustable Office Chair,,Furniture of America Argon Contemporary Ht. Adjustable Office Chair,1,38,"27 1/2""W X 28""D X 44 1/2 (UP TO 47 1/2)""H (SEAT HT: 20"" - 23""H, SEAT DP: 20"")",Leatherette,,,0,CM-FC612.jpg,Black/Silver/Blue,Padded Armrests,Sturdy Legs w/ Casters,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Blue,,,,,,"This office chair is stylish and perfect for a gaming environment. Black leatherette with either gray, blue, or red accents help bring out that intimidating look. - -"
8115,CM-FC612GY,940,Home Office,Office Chair,Argon,Contemporary,,,,Ht. Adjustable Office Chair,,Furniture of America Argon Contemporary Ht. Adjustable Office Chair,1,38,"27 1/2""W X 28""D X 44 1/2 (UP TO 47 1/2)""H (SEAT HT: 20"" - 23""H, SEAT DP: 20"")",Leatherette,,,0,CM-FC612.jpg,Black/Silver/Gray,Padded Armrests,Sturdy Legs w/ Casters,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Gray,,,,,,"This office chair is stylish and perfect for a gaming environment. Black leatherette with either gray, blue, or red accents help bring out that intimidating look. - -"
8116,CM-FC613BK,940,Home Office,Office Chair,Cesta,Contemporary,,,,Ht. Adjustable Office Chair,,Furniture of America Cesta Contemporary Ht. Adjustable Office Chair,1,38.5,"29 1/4""L X 25 3/4""W X 42 3/4""H (Up to 46 1/4""H)(Seat Ht: 17 1/4"" - 21 1/2"", Seat Dp: 19 3/4"")",,100% Polyester,,0,CM-FC613BK.jpg,Black,Pneumatic Ht. Adjustable Seat,Padded Mesh Chair,Available in 2 Colors,Padded Armrests & Headrest,Sturdy Wheel Legs,,,,,,"For an even more comfortable seat, the back of this chair is padded mesh and the armrest and headrests are all padded as well. - -"
8117,CM-FC633GY,940,Home Office,Office Chair,HELIUM,Contemporary,,,,"Office Chair, Gray",,"Furniture of America HELIUM Contemporary Office Chair, Gray",1,43.1,"26 1/2""W X 25 1/2""D X 50 1/4""H (Up to 53 1/4""H)","Fabric, Metal",100% Polyester,,0,CM-FC633GY.jpg,Gray,Contemporary Style,Racing Inspired Design,Adjustable Back Rest,Chrome Legs,Fabric,Available in 2 Colors,,,,,"Reduce stress at work with this modern inspired reclining Offi ce Chair. Constructed of soft cloth and deluxe foam padding, this piece will carefully conform to any body style while eff ortlessly enhancing seat ease. - -"
8118,CM-FC633RD,940,Home Office,Office Chair,HELIUM,Contemporary,,,,"Office Chair, Red",,"Furniture of America HELIUM Contemporary Office Chair, Red",1,43.1,"26 1/2""W X 25 1/2""D X 50 1/4""H (Up to 53 1/4""H)","Fabric, Metal",100% Polyester,,0,CM-FC633RD.jpg,Red,Contemporary Style,Racing Inspired Design,Adjustable Back Rest,Chrome Legs,Fabric,Available in 2 Colors,,,,,"Reduce stress at work with this modern inspired reclining Offi ce Chair. Constructed of soft cloth and deluxe foam padding, this piece will carefully conform to any body style while eff ortlessly enhancing seat ease. - -"
8119,CM-FC618L-BK,941,Home Office,Office Chair,BARCELOS,Contemporary,,,,"High-Back Office Chair, Black",,"Furniture of America BARCELOS Contemporary High-Back Office Chair, Black",1,31.9,"25""L X 22 1/2""W X 42""H (Up to 45""H), (Seat Ht: 17 1/2 - 20 1/2"", Seat Dp: 19"")","Leatherette, Metal",,,0,CM-FC618L.jpg,Black,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Metal Base & Sturdy Wheel Legs,Available in 3 Colors,,,,,,Update your office area with this sleek height adjustable office chair. Its unique design offers a contemporary feel while the leatherette backrest offers exceptional comfort. - -
8120,CM-FC618L-GY,941,Home Office,Office Chair,BARCELOS,Contemporary,,,,"High-Back Office Chair, Gray",,"Furniture of America BARCELOS Contemporary High-Back Office Chair, Gray",1,31.9,"25""L X 22 1/2""W X 42""H (Up to 45""H), (Seat Ht: 17 1/2 - 20 1/2"", Seat Dp: 19"")","Leatherette, Metal",,,0,CM-FC618L.jpg,Gray,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Metal Base & Sturdy Wheel Legs,Available in 3 Colors,,,,,,Update your office area with this sleek height adjustable office chair. Its unique design offers a contemporary feel while the leatherette backrest offers exceptional comfort. - -
8121,CM-FC618L-WH,941,Home Office,Office Chair,BARCELOS,Contemporary,,,,"High-Back Office Chair, White",,"Furniture of America BARCELOS Contemporary High-Back Office Chair, White",1,31.9,"25""L X 22 1/2""W X 42""H (Up to 45""H), (Seat Ht: 17 1/2 - 20 1/2"", Seat Dp: 19"")","Leatherette, Metal",,,0,CM-FC618L.jpg,White,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Metal Base & Sturdy Wheel Legs,Available in 3 Colors,,,,,,Update your office area with this sleek height adjustable office chair. Its unique design offers a contemporary feel while the leatherette backrest offers exceptional comfort. - -
8122,CM-FC618S-BK,941,Home Office,Office Chair,BARCELOS,Contemporary,,,,"Office Chair, Black",,"Furniture of America BARCELOS Contemporary Office Chair, Black",1,31.9,"25""L X 22 1/2""W X 42""H (Up to 45""H), (Seat Ht: 17 1/2 - 20 1/2"", Seat Dp: 19"")","Leatherette, Metal",,,0,CM-FC618S.jpg,Black,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Metal Base & Sturdy Wheel Legs,Available in 3 Colors,,,,,,Update your office area with this sleek height adjustable office chair. Its unique design offers a contemporary feel while the leatherette backrest offers exceptional comfort. - -
8123,CM-FC618S-GY,941,Home Office,Office Chair,BARCELOS,Contemporary,,,,"Office Chair, Gray",,"Furniture of America BARCELOS Contemporary Office Chair, Gray",1,31.9,"25""L X 22 1/2""W X 42""H (Up to 45""H), (Seat Ht: 17 1/2 - 20 1/2"", Seat Dp: 19"")","Leatherette, Metal",,,0,CM-FC618S.jpg,Gray,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Metal Base & Sturdy Wheel Legs,Available in 3 Colors,,,,,,Update your office area with this sleek height adjustable office chair. Its unique design offers a contemporary feel while the leatherette backrest offers exceptional comfort. - -
8124,CM-FC618S-WH,941,Home Office,Office Chair,BARCELOS,Contemporary,,,,"Office Chair, White",,"Furniture of America BARCELOS Contemporary Office Chair, White",1,30.4,"25""L X 22 1/2""W X 42""H (Up to 45""H), (Seat Ht: 17 1/2 - 20 1/2"", Seat Dp: 19"")","Leatherette, Metal",,,0,CM-FC618S.jpg,White,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Metal Base & Sturdy Wheel Legs,Available in 3 Colors,,,,,,Update your office area with this sleek height adjustable office chair. Its unique design offers a contemporary feel while the leatherette backrest offers exceptional comfort. - -
8125,CM-FC636L-BK,941,Home Office,Office Chair,MERCEDES,Contemporary,,,,"Office Chair, Black",,"Furniture of America MERCEDES Contemporary Office Chair, Black",1,35.2,"22 1/2""L X 25 1/4""W X 43 1/2""H (Up to 45 1/2""H)","Leatherette, Metal",,,Large,CM-FC636L-BK.jpg,Black,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Chrome Base,Available in 3 Colors,,,,,,"This impressive offi ce seat features a 360 degree swivel chair, beautifully upholstered leatherette exterior and smooth gliding mobile wheels. Sure to complement any type of offi ce decor, this piece is supported by a stable metal base with connecti ng armrests for maximum comfort. -"
8126,CM-FC636L-BR,941,Home Office,Office Chair,MERCEDES,Contemporary,,,,"Office Chair, Mocha",,"Furniture of America MERCEDES Contemporary Office Chair, Mocha",1,35.2,"22 1/2""L X 25 1/4""W X 43 1/2""H (Up to 45 1/2""H)","Leatherette, Metal",,,Large,CM-FC636L-BR.jpg,Mocha,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Chrome Base,Available in 3 Colors,,,,,,"This impressive offi ce seat features a 360 degree swivel chair, beautifully upholstered leatherette exterior and smooth gliding mobile wheels. Sure to complement any type of offi ce decor, this piece is supported by a stable metal base with connecti ng armrests for maximum comfort. -"
8127,CM-FC636L-WH,941,Home Office,Office Chair,MERCEDES,Contemporary,,,,"Office Chair, White",,"Furniture of America MERCEDES Contemporary Office Chair, White",1,35.2,"22 1/2""L X 25 1/4""W X 43 1/2""H (Up to 45 1/2""H)","Leatherette, Metal",,,Large,CM-FC636L-WH.jpg,White,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Chrome Base,Available in 3 Colors,,,,,,"This impressive offi ce seat features a 360 degree swivel chair, beautifully upholstered leatherette exterior and smooth gliding mobile wheels. Sure to complement any type of offi ce decor, this piece is supported by a stable metal base with connecti ng armrests for maximum comfort. -"
8128,CM-FC636S-BK,941,Home Office,Office Chair,MERCEDES,Contemporary,,,,"Office Chair, Black",,"Furniture of America MERCEDES Contemporary Office Chair, Black",1,32.3,"22 1/2""L X 24 1/2""W X 35""H (Up to 38""H)","Leatherette, Metal",,,Small,CM-FC636S-BK.jpg,Black,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Chrome Base,Available in 3 Colors,,,,,,"This impressive offi ce seat features a 360 degree swivel chair, beautifully upholstered leatherette exterior and smooth gliding mobile wheels. Sure to complement any type of offi ce decor, this piece is supported by a stable metal base with connecti ng armrests for maximum comfort. -"
8129,CM-FC636S-BR,941,Home Office,Office Chair,MERCEDES,Contemporary,,,,"Office Chair, Mocha",,"Furniture of America MERCEDES Contemporary Office Chair, Mocha",1,32.3,"22 1/2""L X 24 1/2""W X 35""H (Up to 38""H)","Leatherette, Metal",,,Small,CM-FC636S-BR.jpg,Mocha,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Chrome Base,Available in 3 Colors,,,,,,"This impressive offi ce seat features a 360 degree swivel chair, beautifully upholstered leatherette exterior and smooth gliding mobile wheels. Sure to complement any type of offi ce decor, this piece is supported by a stable metal base with connecti ng armrests for maximum comfort. -"
8130,CM-FC636S-WH,941,Home Office,Office Chair,MERCEDES,Contemporary,,,,"Office Chair, White",,"Furniture of America MERCEDES Contemporary Office Chair, White",1,32.3,"22 1/2""L X 24 1/2""W X 35""H (Up to 38""H)","Leatherette, Metal",,,Small,CM-FC636S-WH.jpg,White,Contemporary Style,Pneumatic Ht. Adjustable Seat,Padded Leatherette Chair,Chrome Base,Available in 3 Colors,,,,,,"This impressive offi ce seat features a 360 degree swivel chair, beautifully upholstered leatherette exterior and smooth gliding mobile wheels. Sure to complement any type of offi ce decor, this piece is supported by a stable metal base with connecti ng armrests for maximum comfort. -"
