1,Item,Page 17-18,Categories,Sub-Categories,Tag #1,Group Item,Group Components,Short Description,Long Description,Origin,CTN,Shipping Length (Inch),Shipping Width (Inch),Shipping Height (Inch),Shipping Volume (CuFt),Shipping Weight (LB),Product Dimension (Inch),Style,Material,Material %1,Material %2,Size,Name,Reference Image,Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Summary
5578,CM3710GY-PT-TABLE,456,Dining,Counter Height Tables,Round Table,Y,"CM3710GY-PT-1, CM3710GY-PT-2, CM3710GY-PT-3","Round Counter Ht. Table, Gray","Furniture of America MANHATTAN III Contemporary Round Counter Ht. Table, Gray",,3,0,0,0,7.7,115.5,"48""Dia X 36 3/4""H",Contemporary,,,,0,MANHATTAN III,CM3710GY-PT.jpg,Gray,Contemporary Style,10mm Glass Top,"Solid Wood, Wood Veneer, Others",Available in 3 Finishes,Gray,,,,,,"Add style to any dining area with this round counter height glass table with a striking, curved table base. Finished in gray. - -"
5589,CM3170RPT,457,Dining,Counter Height Tables,,,,Counter Ht. Table,Furniture of America LIVADA II Contemporary Counter Ht. Table,CN,1,48.6,49.6,6.9,9.6,95.92,"45""DIA X 36""H",Contemporary,,,,0,LIVADA II,CM3170RPT-WH.jpg,Chrome,Contemporary Style,Angular Metal Base,10 mm Tempered Glass Top,Ribbed Padded Leatherette Chair,Metal & Others*,Chrome Finish,,,,,"Create a hip lounge effect with this sleek modern counter height dining set. The tufted leatherette chairs feature plush foam padding for hours of unbelievable comfort. Beverages sit atop the tempered glass, which is supported by a mod, angular base  showcasing a shiny chrome finish. As a final thought, the chairs offer matching chrome legs with an eye-catching L-shaped design. -"
5594,CM3825BK-RPT-TABLE,457,Dining,Counter Height Tables,Round Table,Y,"CM3825BK-RPT-1, CM3825BK-RPT-2",Round Counter Ht. Table,Furniture of America LODIA II Contemporary Round Counter Ht. Table,,2,0,0,0,10.7,130.2,"48""Dia X 36""H",Contemporary,"Tempered Glass, Wood",,,0,LODIA II,CM3825BK-RPT.jpg,Black,Contemporary Style,10mm Tempered Glass Top,High Gloss Lacquer Coating,O-shape Base Design,Padded Leatherette Chair w/ Chrome Legs,Available in 2 Colors,,,,,Pair your dining room with this simple round dining set design. The round tempered glass top sits steadily atop an O-shaped base while padded leatherette chairs create an air of modern elegance with the help of sleek chrome legs. Available in black  or white. -
5598,CM3825WH-RPT-TABLE,457,Dining,Counter Height Tables,Round Table,Y,"CM3825WH-RPT-1, CM3825WH-RPT-2",Round Counter Ht. Table,Furniture of America LODIA II Contemporary Round Counter Ht. Table,,2,0,0,0,10.7,130.2,"48""Dia X 36""H",Contemporary,"Tempered Glass, Wood",,,0,LODIA II,CM3825WH-RPT.jpg,White,Contemporary Style,10mm Tempered Glass Top,High Gloss Lacquer Coating,O-shape Base Design,Padded Leatherette Chair w/ Chrome Legs,Available in 2 Colors,,,,,Pair your dining room with this simple round dining set design. The round tempered glass top sits steadily atop an O-shaped base while padded leatherette chairs create an air of modern elegance with the help of sleek chrome legs. Available in black  or white. -
5599,CM3362PT,458,Dining,Counter Height Tables,,,,Counter Ht. Table,,CN,1,43,43.5,6.1,6.6,96.8,"39 3/8""L X 39 3/8""W X 36""H",Contemporary,"Glass, Metal & Others",,,0,Richfield II,CM3362PT.jpg,Silver,Contemporary Style,10mm Clear Tempered Glass Top,Curved Edges,Padded Leatherette Chairs,Bold Legs on Table,Metal/Others,Silver Finish,,,,"Quite the attention grabber, this collection will immediately become the focal point of your home. Family and friends are sure to admire your fine taste when they lay eyes on this one-of-a-kind table. Bold posts create a sturdy base for the 12mm temp ered glass top featuring smooth, curved edges. Contrasting the thick table legs are thin chrome legs on the chairs with padded leatherette seats and backs. This set is available in both standard and counter height. -"
5612,CM3377CPN-PT-3A,461,Dining,Counter Height Tables,,,,"Counter Ht Wine Table, Wh/Cpn","Furniture of America MCKINNEY Contemporary Counter Ht Wine Table, Wh/Cpn",CN,1,51,26.3,5.5,4.3,84.48,"47 1/4""W X 23 1/2""D X 36""H",Contemporary,,,,0,MCKINNEY,CM3377CPN-PT.jpg,Champagne,Contemporary Style,Counter Height Table,5mm Clear Tempered Glass Top,Slide-out Wine Rack,Holds up to 6 Wine Bottles,Angular Side Acents,"Metal, Wood Veneer & Others*",Champagne,,,"Beautifully crafted, this wine storage table features chic and sleek modern designs. Geometric legs and a matching bar handle are perfectly paired with an espresso wood for a rich and luxurious appeal. A convenient tempered glass top offers a peek in to your stored collection to choose your favorite wine selections. Whether it’s an intimate cocktail hour or a simple date night, this counter-height table will set the perfect ambience for a warm and elegant experience. -"
5614,CM3377CRM-PT-3A,461,Dining,Counter Height Tables,,,,"Counter Ht Wine Table, Exp/Crm","Furniture of America MCKINNEY Contemporary Counter Ht Wine Table, Exp/Crm",CN,1,51,26.3,5.5,4.3,84.48,"47 1/4""W X 23 1/2""D X 36""H",Contemporary,,,,0,MCKINNEY,CM3377CRM-PT.jpg,Chrome,Contemporary Style,Counter Height Table,5mm Clear Tempered Glass Top,Slide-out Wine Rack,Holds up to 6 Wine Bottles,Angular Side Acents,"Metal, Wood Veneer & Others*",Chrome,,,"Beautifully crafted, this wine storage table features chic and sleek modern designs. Geometric legs and a matching bar handle are perfectly paired with an espresso wood for a rich and luxurious appeal. A convenient tempered glass top offers a peek in to your stored collection to choose your favorite wine selections. Whether it’s an intimate cocktail hour or a simple date night, this counter-height table will set the perfect ambience for a warm and elegant experience. -"
5616,CM3335PT-4PK,462,Dining,Counter Height Tables,Glass Top Table,Y,"CM3335PT-4PK-1, CM3335PT-4PK-2",4 Pc. Glass Top Counter Ht. Table Set,Furniture of America Xanti Contemporary 4 Pc. Glass Top Counter Ht. Table Set,,2,0,0,0,6,79.64,"36""L X 36""L X 36""H, 15 3/8""L X 15 3/8""W X 24""H",Contemporary,"Leatherette, Tempered Glass, Solid Wood & Others",,,0,Xanti,CM3335PT-4PK.jpg,Espresso,Contemporary Style,8mm Beveled & Tempered Glass,Solid Wood & Others,Triangle Table Top,Padded Leatherette Stool,Espresso Finish,,,,,"Ultra modern and sophisticated, this small counter height table and three stools is perfect for a small kitchen. Each stool has padded leatherette seats and the same unique base as the table. - -"
5619,CM3174BT-3PK,463,Dining,Counter Height Tables,,,,3 Pc. Bar Table Set,Furniture of America OPRAH Cottage 3 Pc. Bar Table Set,VN,1,45.1,22.8,11,6.5,67.1,"14""W X 14""D X 30""H",Cottage,,,,0,OPRAH,CM3174BT-3PK.jpg,"Black, Ivory",Country Style,Turned Legs,Padded Fabric Cushions,"Solid Wood, Wood Veneer, Others*",Black Finish,,,,,,Climb up atop the padded stool and prop your arms on the bar table across from your significant other for an intimate chat! Elegant turned legs enhance the transitional design of this set before coming down to the ground in a sleek point. - -
5620,CM3434BT-5PK,463,Dining,Counter Height Tables,,,,5 Pc. Bar Table Set,Furniture of America MCGLINN Industrial 5 Pc. Bar Table Set,CN,1,45,44.5,8.5,9.9,101.86,"20 1/2""DIA X 28 1/2""H",Industrial,,,,0,MCGLINN,CM3434BT-5PK.jpg,"Natural Tone, Antique Black",Industrial Style,Sturdy Metal Construction,X-Shape Support Beam,Replicated Wood Table Top,"Metal, Wood Veneer, Others*",Antique Black Finish,,,,,"Perfect for kitchen nooks and man caves, this industrial style bar table set offers a fun, casual place to enjoy delicious food and good conversation. The round wood veneer tops come in a natural tone finish for a warm, rustic vibe. The slim metal fr ame features an antique black finish with crossing support beams and built-in footrests so you can sit and rest in absolute comfort. -"
5625,CM-BT8334,465,Dining,Counter Height Tables,,,,Bar Table,,CN,1,69,21.9,6.9,6,92.4,"19""W X 63 1/2""L X 67""H   CABINET: 19""W X 14 7/8""L X 67""H   TABLE: 47 3/4""W X 17 1/4""L X 36 1/2""H",Industrial,Metal,,,0,Galvan,CM-BT8334.jpg,Gun Metal,Contemporary Style,Hanging Stemware Rack,Metal Construction,Stores up to 12 Wine Bottles,Attached Bar Table,Gun Metal Finish,,,,,"With the bottle cap barstools and tall wine rack, this metal bar set is everything you need for your next get-together. Store standard size wine bottles neatly in above securely placed glassware in the hanging stemware rack. For larger item storage,  a bottom cabinet is readily available. -"
5630,CM-CR142BT,466,Dining,Counter Height Tables,,,,Bar Table,Furniture of America VOLTAIRE Traditional Bar Table,CN,1,41.8,17.5,43.8,18.5,103.4,"39""L X 41 1/2""W X 80""H, 39""L X 15""W X 40 3/4""H",Traditional,"Glass, Solid Wood & Others",,,0,VOLTAIRE,CM-CR142.jpg,Dark Cherry,Traditional Style,Curio Set,3mm Glass Shelves,Standing Bar Table,Solid Wood & Others,Dark Cherry Finish,,,,,"Maximize your dining or living room area while utilizing vertical and corner space! This tall curio set features glass shelves, metal racks, wood cabinet space and so much more. The standing bar table provides an additional space to serve guests drin ks immediately. -"
5691,CM-BT6150BK,474,Dining,Counter Height Tables,,,,"Bar Table, Black","Furniture of America NESSA Contemporary Bar Table, Black",CN,1,32,32.3,8.8,5.2,38,"30""Dia X 41""H",Contemporary,"ABS, Chrome",,,0,NESSA,CM-BT6150BK+CM-BR6905.jpg,Black,Contemporary Style,Round Table Top,Chrome Base,2 Colors Available,,,,,,,Fashion an unexpected bar area with this compact bar table. The two tabletop color options provide an easy match to your existing decor while the chrome pedestal base offers both height and sleekness. - -
5692,CM-BT6150WH,474,Dining,Counter Height Tables,,,,"Bar Table, White","Furniture of America NESSA Contemporary Bar Table, White",CN,1,32,32.3,8.8,5.2,38,"30""Dia X 41""H",Contemporary,"ABS, Chrome",,,0,NESSA,CM-BT6150WH+CM-BR6905.jpg,White,Contemporary Style,Round Table Top,Chrome Base,2 Colors Available,,,,,,,Fashion an unexpected bar area with this compact bar table. The two tabletop color options provide an easy match to your existing decor while the chrome pedestal base offers both height and sleekness. - -
5721,CM-BT6161,477,Dining,Counter Height Tables,,,,Bar Table,Furniture of America TRIXY Contemporary Bar Table,CN,1,25.5,25.5,6.5,2.4,22,"23 5/8""Dia X 26 3/4""H (Up to 35 3/8""H)",Contemporary,"Acrylic, Chrome",,,0,TRIXY,CM-BT6161+BR6161L-RD+BR.jpg,Chrome,Contemporary Style,Ht. Adjustable Acrylic Seat,Chair Available in 3 Colors,Chrome Finish,,,,,,,"Smooth and sleek, this see-through bar table is a modern must-have. The acrylic tabletop provides an updated vibe for any setting. Supported upon a polished chrome base, this fixture will offer convenience and style wherever needed. - -"
